date,precip_mm,CEDI,EDI,SPI6,SPI3
2022-04-06,0.0,-0.9455875494087068,-1.0593093735089947,-0.6638306968799651,-0.7776975852433735
2022-04-07,1.2,-1.0283944938378802,-1.1166612812112024,-0.6532413739450386,-0.7791409013273959
2022-04-08,0.0,-1.1265620588352239,-1.2124719079305697,-0.6951298985704053,-0.8073050519937718
2022-04-09,0.0,-1.2029432251980567,-1.2663900120757605,-0.8604942636200866,-0.834469401865611
2022-04-10,0.0,-1.247570149703966,-1.300202185075678,-0.9633857252478599,-0.8588606088971698
2022-04-11,0.0,-1.301256257457705,-1.358428105224997,-0.9717542843596938,-0.8876144983854357
2022-04-12,0.0,-1.3125509866336467,-1.354999049518872,-0.9797082366114285,-0.9127804079024922
2022-04-13,2.4,-1.2626857588784086,-1.2894690962195834,-1.1506823325358644,-0.8865395797224968
2022-04-14,0.1,-1.3122710594856863,-1.3533677973972746,-1.2264238822713818,-0.9120947785311437
2022-04-15,0.0,-1.3799237948252163,-1.4169808279484144,-1.2318058628770219,-0.9413520824515603
2022-04-16,0.0,-1.3773600316823877,-1.4315360860747137,-1.2399853536076801,-0.971086291148285
2022-04-17,0.0,-1.2003277688859406,-1.2748006828806917,-1.2622883979573416,-1.0014357057490633
2022-04-18,0.0,-1.35067487466619,-1.372145398546325,-1.2722643482347857,-1.0317128583949458
2022-04-19,0.0,-1.4880237779259378,-1.4829824399812035,-1.2853138835979827,-1.0648517952202368
2022-04-20,0.0,-1.5081358551853492,-1.4916956124351484,-1.3008628814135759,-1.097942531899302
2022-04-21,0.0,-1.3806135771584844,-1.4072484186646577,-1.317186484574662,-1.1298814015132201
2022-04-22,0.0,-1.6831494051089193,-1.669287380845266,-1.3292430193950002,-1.1577313898245563
2022-04-23,0.0,-1.6188209622568779,-1.6491091024643159,-1.3400472746048535,-1.184583610947336
2022-04-24,0.0,-1.5032184873159096,-1.5598971714927385,-1.3529231368443186,-1.2126913322544293
2022-04-25,24.4,-0.6753848293369107,-0.7668246029690772,-0.9963432765607133,-0.7576006927243867
2022-04-26,5.8,-0.6515956212504241,-0.7415542495756482,-0.9291820364964914,-0.681348250191821
2022-04-27,0.0,-0.8288911358223823,-0.9260042148983095,-0.9457744008208634,-0.7098612513886174
2022-04-28,0.0,-0.9069939830505296,-0.9971563046461641,-0.963353530361182,-0.7387617780312331
2022-04-29,15.5,-0.42724959475078644,-0.529533784433515,-0.7690414549145137,-0.5061007161616032
2022-04-30,0.0,-0.6234619335371521,-0.7227194212801926,-0.7893272412268257,-0.536507386616952
2022-05-01,0.0,-0.67348466143528,-0.7693777623731409,-0.809909236798376,-0.5689205086343306
2022-05-02,0.0,-0.757076420977835,-0.8507564674630621,-0.8309384644165173,-0.6091088744911582
2022-05-03,0.0,-0.823404586736467,-0.909528014397298,-0.8574168047894697,-0.6396891282279861
2022-05-04,0.0,-0.9061783400788285,-1.0033606715536618,-0.8780064723516501,-0.6706718295037258
2022-05-05,0.0,-0.9748397932160785,-1.080078914210494,-0.8962486654037797,-0.7012997040568023
2022-05-06,0.0,-1.0614555103070877,-1.1758725866314483,-0.9136520595051179,-0.7326856463858055
2022-05-07,0.0,-1.0141496146805435,-1.1207463891066773,-1.218501787389858,-0.7620316950427194
2022-05-08,0.0,-1.116668872864222,-1.2289094775348886,-1.2386630789764705,-0.786722891852572
2022-05-09,0.0,-1.2344023564122708,-1.35514403505638,-1.5489849839979986,-0.8113336917534908
2022-05-10,0.0,-1.336319207065702,-1.4757267152535256,-1.6714433592651021,-0.8355814017174892
2022-05-11,0.0,-1.2890564125742479,-1.4122125565623684,-1.715846045564142,-0.8588868988734819
2022-05-12,0.0,-1.3703515675606293,-1.4992777870739424,-1.7270138939565536,-0.8822159899633618
2022-05-13,0.0,-1.3130967567329426,-1.4105096048952626,-1.7384793943765031,-0.9040747970181922
2022-05-14,0.0,-1.4437725760236413,-1.5525608468925698,-1.750094722356271,-0.9239547140108199
2022-05-15,0.0,-1.5842736543087756,-1.6955852113881449,-1.7610449883585277,-0.9412801594770968
2022-05-16,0.0,-1.5110602824408732,-1.5936218799955404,-1.7725399832385131,-0.9574544128742759
2022-05-17,0.0,-1.6347317661021727,-1.7076258899665777,-1.7839321493684852,-0.9895337553717086
2022-05-18,0.0,-1.6367272896248095,-1.7123664127288645,-1.794021573022759,-1.0034621216083375
2022-05-19,0.0,-1.5145011855031663,-1.601038794753209,-1.803690103136822,-1.0173682873629257
2022-05-20,0.0,-1.565433901071734,-1.648661789730014,-1.811921182043543,-1.0309910396910844
2022-05-21,0.0,-1.6800897716774823,-1.765076615457434,-1.8479487224750388,-1.047981432570045
2022-05-22,0.0,-1.6570586044279418,-1.7472051753219864,-1.9832466099700568,-1.0576347538351538
2022-05-23,0.0,-1.7048730173152649,-1.8010641802830587,-1.990688066685449,-1.0648868962970868
2022-05-24,0.0,-1.761183612265542,-1.8516091136366795,-1.996975985245611,-1.072034000552786
2022-05-25,0.0,-1.7482831656613205,-1.838454372277248,-2.005022694668604,-1.082616654686196
2022-05-26,0.4,-1.7334361679395147,-1.8094891837286267,-2.0083066753428573,-1.0878942998789602
2022-05-27,0.0,-1.811042167282779,-1.9045992386725712,-2.0164236452470723,-1.097105136896267
2022-05-28,0.0,-1.8763270847621243,-1.9835344853889,-2.02712285391558,-1.1072616187779496
2022-05-29,0.0,-1.7680687402104405,-1.888505469946444,-2.4089654302647867,-1.1167851165131326
2022-05-30,0.0,-1.5937532426444354,-1.7061109896975497,-2.4410805366651442,-1.1706242325344038
2022-05-31,0.0,-1.7582241429562957,-1.8829887725950045,-2.448286937637741,-1.178461579161087
2022-06-01,0.0,-1.7685464108115736,-1.8817949455253093,-2.4637716064287707,-1.1847623987259381
2022-06-02,0.0,-1.7255724780894084,-1.7909022247188309,-2.469619951660287,-1.1912972545501694
2022-06-03,0.0,-1.8327283064523225,-1.9072390901483771,-2.478288265611873,-1.2013686635351732
2022-06-04,0.0,-1.924032623158501,-1.985683018278225,-2.4859216482321895,-1.2115051606290774
2022-06-05,22.2,-1.1207633415663656,-1.1877530816537827,-2.13960680329416,-0.8970016851773592
2022-06-06,0.0,-1.2216849011717108,-1.2737236211022283,-2.147486021343402,-0.9077838902373618
2022-06-07,7.1,-1.0440801754791904,-1.0965543116505916,-2.0517599469115613,-0.8220011872711728
2022-06-08,3.2,-1.0150675036768866,-1.0650902423126216,-2.0171847091373474,-0.7928732575763753
2022-06-09,0.0,-0.8754464391525031,-0.8928018996594207,-2.027904925079812,-0.8084993248270267
2022-06-10,0.0,-1.0023126565843852,-1.0011998971206195,-2.0369166078380765,-0.8254787171340316
2022-06-11,0.0,-1.099624965170305,-1.087065767930687,-2.0476356123417556,-1.0661753435211545
2022-06-12,0.1,-1.1738203020790243,-1.1519975583611795,-2.056701064042609,-1.0953763740757223
2022-06-13,0.0,-1.2528201282787046,-1.2351256302517426,-2.0680634202228805,-1.113719642092713
2022-06-14,1.1,-1.2105218143728906,-1.2139066431209846,-2.073368510513852,-1.118344831979725
2022-06-15,2.1,-1.2068032026394133,-1.2086159276825426,-2.1084078608910604,-1.187902889225017
2022-06-16,0.0,-1.2484682824476752,-1.252387948238254,-2.122830918951204,-1.2721183410628094
2022-06-17,3.3,-1.1479344110955274,-1.1552800593119836,-2.09576036790037,-1.3873014987749064
2022-06-18,1.3,-1.3336131442099415,-1.3273275377900973,-2.094630924100806,-1.3910318844657188
2022-06-19,0.0,-1.227892294272861,-1.2406125340629044,-2.110719152227611,-1.4127780571882127
2022-06-20,24.3,-0.4357105197359595,-0.460411466476606,-1.831244466284588,-1.1232996731009743
2022-06-21,0.0,-0.6932684613591713,-0.6798693093421033,-1.8522479260386098,-1.1501480234908135
2022-06-22,0.0,-0.8561243350856291,-0.8318192805018702,-1.8747669780424292,-1.1788162183039232
2022-06-23,28.7,-0.22712655764932338,-0.2695366418900144,-1.5884847257479562,-1.1969301430808699
2022-06-24,27.2,0.14674528306561468,0.07733975805943516,-1.3455848836396225,-1.348434035973788
2022-06-25,0.0,-0.09604667355856,-0.15046465530311887,-1.375938383466985,-1.374928512970427
2022-06-26,0.0,-0.28024613346978805,-0.3267459005548389,-1.4030961473948098,-1.3976385236469082
2022-06-27,0.9,-0.37152782894306713,-0.4158494398845052,-1.4232734689103512,-1.4111143744883399
2022-06-28,0.0,-0.4440699828486268,-0.4799541330975639,-1.4623554075288931,-1.4368244069181912
2022-06-29,8.5,-0.43275603037992727,-0.4632837265197413,-1.4174198104218798,-1.3690138566158696
2022-06-30,1.7,-0.5375600665237668,-0.5528389354672977,-1.4358161160715708,-1.3800481050962632
2022-07-01,0.0,-0.6285043854076812,-0.6400867531793112,-1.4705654208979615,-1.412289901666871
2022-07-02,0.0,-0.7503161136206009,-0.7526571926522156,-1.5076015856706806,-1.4486912205142908
2022-07-03,0.0,-0.8087480435042308,-0.8133864693043408,-1.5481423392563227,-1.4888790868915809
2022-07-04,2.1,-0.843065267717705,-0.8519104994834859,-1.5709801621035755,-1.5054866013283579
2022-07-05,7.3,-0.8075604381826549,-0.8212188642492555,-1.5527328829910678,-1.4693985883993006
2022-07-06,0.0,-0.882052581124021,-0.8983780956822778,-1.5953932148848675,-1.5206571377320868
2022-07-07,4.9,-0.8504011000992354,-0.8652989912875386,-1.6026766206684488,-1.5149270908098322
2022-07-08,4.8,-0.9335860990566878,-0.9274744957174302,-1.6126053789542003,-1.513183624802782
2022-07-09,0.0,-0.9799352019943477,-0.989784390971521,-1.660503283180084,-1.5587121954197296
2022-07-10,0.0,-1.0760818891974904,-1.0822960136370818,-1.7094455529677792,-1.6032710653681237
2022-07-11,14.3,-0.8308200279756568,-0.8604285680776123,-1.6422341864941299,-1.508416461558289
2022-07-12,0.0,-1.0024246626075464,-1.0113623956138658,-1.6885343995698308,-1.5724581004811085
2022-07-13,0.0,-1.146599428900364,-1.1544706624975385,-1.7331444455159222,-1.6132339832670857
2022-07-14,13.0,-1.0837963125697883,-1.1068863411052574,-1.67697097301566,-1.531387879771846
2022-07-15,0.0,-1.1336585619018147,-1.1564047004385414,-1.7203457088267307,-1.5685917156595597
2022-07-16,0.0,-1.1657634257792502,-1.1563159431738195,-1.7631950817512603,-1.6045010138713713
2022-07-17,0.0,-1.2604452383715274,-1.2282706727914856,-1.8048924698316724,-1.638507179043418
2022-07-18,54.1,-0.5353820766892575,-0.6107179079208235,-1.4567133292154004,-1.218668097288821
2022-07-19,0.7,-0.6994419264866636,-0.7622085974428696,-1.4942070785121175,-1.248445632094298
2022-07-20,0.8,-0.7837189230985705,-0.8435558233410949,-1.5301771569141267,-1.2755467683612616
2022-07-21,3.8,-0.8031453994125726,-0.856274173395163,-1.5455936131906312,-1.279701109785462
2022-07-22,0.0,-0.8970447083054758,-0.938217183360212,-1.5859976547715837,-1.3114248066106353
2022-07-23,22.6,-0.5950716351213039,-0.6780547837630452,-1.4734430115077972,-1.171044546784752
2022-07-24,14.2,-0.4588413438791117,-0.5543405197393002,-1.4195680953496363,-1.2772555866036865
2022-07-25,0.0,-0.4958781027496211,-0.5908677243183257,-1.4575847090436829,-1.350094656151137
2022-07-26,0.0,-0.5826928285314926,-0.6440657553487549,-1.495840144543401,-1.3790587259763982
2022-07-27,0.0,-0.6797449958331829,-0.7159904283303141,-1.5300278495832884,-1.4034981826164623
2022-07-28,0.0,-0.7378549907727763,-0.7738942347421807,-1.5624287163730868,-1.5467503167973502
2022-07-29,0.0,-0.7880561726278952,-0.8186323551675848,-1.5928469512305279,-1.5669005001315925
2022-07-30,0.0,-0.7942913042747383,-0.8388632212514575,-1.6224218123241065,-1.584605071736302
2022-07-31,26.4,-0.47770396700043866,-0.5784042881360744,-1.483517614343548,-1.3966924570393469
2022-08-01,1.5,-0.565598078542981,-0.6578625502314822,-1.4984541277040684,-1.3998419925115333
2022-08-02,1.7,-0.6098133791509451,-0.6994518169266777,-1.5116180934253083,-1.401231163557486
2022-08-03,11.4,-0.5016689128990776,-0.6133646533609564,-1.465218964450914,-1.330891601879467
2022-08-04,0.0,-0.5223083728944135,-0.639457959870876,-1.4876000647326886,-1.3411917485568923
2022-08-05,0.0,-0.6410794647550075,-0.7322256449950878,-1.5093854589247773,-1.3509422846059633
2022-08-06,0.0,-0.7510176983722557,-0.8249913876071007,-1.531328344366237,-1.3621444309678257
2022-08-07,0.0,-0.8066379784563047,-0.8770598464535209,-1.5522270568314331,-1.3718440503842686
2022-08-08,0.0,-0.7483084673757262,-0.8372168431743315,-1.572364541814455,-1.3818535179370932
2022-08-09,0.0,-0.6912051892624583,-0.7521299837822527,-1.5930292878079924,-1.3923758388351735
2022-08-10,0.0,-0.7767625363955352,-0.7791563810742895,-1.6145003319462243,-1.4039457693211712
2022-08-11,9.1,-0.744444658912452,-0.7319426324937582,-1.583988193164295,-1.3567905621228562
2022-08-12,0.5,-0.8370724577042254,-0.804979464845493,-1.6025833783825374,-1.3672589596304807
2022-08-13,0.1,-0.8858339346243137,-0.8487010969457712,-1.6242421059319743,-1.3818442729433826
2022-08-14,0.0,-0.9367811569577649,-0.884315281537256,-1.6468668174774408,-1.3980911623724888
2022-08-15,0.0,-1.00127978355473,-0.9401505066097215,-1.674683681699161,-1.4144910321399675
2022-08-16,17.0,-0.8179827834790461,-0.8138870494437914,-1.6009936557385007,-1.3239931920859596
2022-08-17,0.1,-0.9404575044089293,-0.915006998295877,-1.6214111109256697,-1.3394757608357124
2022-08-18,0.0,-0.943468991488439,-0.9391320200846652,-1.643141131461302,-1.3560451867736134
